go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:1903825,38,GO:0015833,0.492,1.8950406981093242,0,organic acid transmembrane transport,peptide transport
GO:1902475,38,GO:0015833,0.504,1.8950406981093242,19,L-alpha-amino acid transmembrane transport,peptide transport
GO:0098656,26,GO:0006810,0.485,1.8950406981093242,19,anion transmembrane transport,transport
GO:0046942,26,GO:0006810,0.451,1.8950406981093242,0,carboxylic acid transport,transport
GO:0046189,70,GO:1901615,0.856,1.8950406981093242,0,phenol-containing compound biosynthetic process,organic hydroxy compound metabolic process
GO:0046148,76,GO:0046148,1,1.8950406981093242,0,pigment biosynthetic process,pigment biosynthetic process
GO:0044550,77,GO:0044550,1,1.8950406981093242,1,secondary metabolite biosynthetic process,secondary metabolite biosynthetic process
GO:0042440,76,GO:0046148,1,1.8950406981093242,0,pigment metabolic process,pigment biosynthetic process
GO:0042438,76,GO:0046148,0.931,1.8950406981093242,4,melanin biosynthetic process,pigment biosynthetic process
GO:0019748,77,GO:0044550,0.994,1.8950406981093242,1,secondary metabolic process,secondary metabolite biosynthetic process
GO:0015849,38,GO:0015833,0.514,1.8950406981093242,0,organic acid transport,peptide transport
GO:0015807,26,GO:0006810,0.4,1.8950406981093242,18,L-amino acid transport,transport
GO:0006865,38,GO:0015833,0.538,1.8950406981093242,13,amino acid transport,peptide transport
GO:0006582,76,GO:0046148,0.931,1.8950406981093242,0,melanin metabolic process,pigment biosynthetic process
GO:0003333,38,GO:0015833,0.522,1.8950406981093242,24,amino acid transmembrane transport,peptide transport
GO:0043039,53,GO:0044281,0.661,1.8950406981093242,9,tRNA aminoacylation,small molecule metabolic process
GO:0043038,53,GO:0044281,0.662,1.8950406981093242,0,amino acid activation,small molecule metabolic process
GO:0006432,53,GO:0044281,0.5,1.8950406981093242,7,phenylalanyl-tRNA aminoacylation,small molecule metabolic process
GO:0006418,53,GO:0044281,0.651,1.8950406981093242,28,tRNA aminoacylation for protein translation,small molecule metabolic process
GO:1990949,2,GO:0010564,0.677,1.8950406981093242,2,metaphase/anaphase transition of meiosis I,regulation of cell cycle process
GO:1905881,17,GO:0050793,0.552,1.8950406981093242,3,positive regulation of oogenesis,regulation of developmental process
GO:1905879,17,GO:0050793,0.639,1.8950406981093242,0,regulation of oogenesis,regulation of developmental process
GO:1904668,37,GO:0044093,0.682,1.8950406981093242,2,positive regulation of ubiquitin protein ligase activity,positive regulation of molecular function
GO:1904666,37,GO:0044093,0.534,1.8950406981093242,0,regulation of ubiquitin protein ligase activity,positive regulation of molecular function
GO:1904146,17,GO:0050793,0.268,1.8950406981093242,3,positive regulation of meiotic cell cycle process involved in oocyte maturation,regulation of developmental process
GO:1903538,17,GO:0050793,0.299,1.8950406981093242,7,regulation of meiotic cell cycle process involved in oocyte maturation,regulation of developmental process
GO:1903431,17,GO:0050793,0.583,1.8950406981093242,0,positive regulation of cell maturation,regulation of developmental process
GO:1903429,17,GO:0050793,0.625,1.8950406981093242,0,regulation of cell maturation,regulation of developmental process
GO:1903322,12,GO:0051247,0.754,1.8950406981093242,0,positive regulation of protein modification by small protein conjugation or removal,positive regulation of protein metabolic process
GO:1900195,17,GO:0050793,0.583,1.8950406981093242,6,positive regulation of oocyte maturation,regulation of developmental process
GO:1900193,17,GO:0050793,0.617,1.8950406981093242,0,regulation of oocyte maturation,regulation of developmental process
GO:0090307,36,GO:0006996,0.536,1.8950406981093242,17,mitotic spindle assembly,organelle organization
GO:0065001,13,GO:0022008,0.406,1.8950406981093242,0,specification of axis polarity,neurogenesis
GO:0061983,2,GO:0010564,0.579,1.8950406981093242,0,meiosis II cell cycle process,regulation of cell cycle process
GO:0060282,17,GO:0050793,0.621,1.8950406981093242,13,positive regulation of oocyte development,regulation of developmental process
GO:0060281,17,GO:0050793,0.629,1.8950406981093242,2,regulation of oocyte development,regulation of developmental process
GO:0051962,33,GO:0051241,0.61,1.8950406981093242,0,positive regulation of nervous system development,negative regulation of multicellular organismal process
GO:0051443,37,GO:0044093,0.715,1.8950406981093242,2,positive regulation of ubiquitin-protein transferase activity,positive regulation of molecular function
GO:0051438,37,GO:0044093,0.56,1.8950406981093242,0,regulation of ubiquitin-protein transferase activity,positive regulation of molecular function
GO:0044785,2,GO:0010564,0.739,1.8950406981093242,0,metaphase/anaphase transition of meiotic cell cycle,regulation of cell cycle process
GO:0044771,2,GO:0010564,0.546,1.8950406981093242,0,meiotic cell cycle phase transition,regulation of cell cycle process
GO:0040038,67,GO:0051301,0.765,1.8950406981093242,23,polar body extrusion after meiotic divisions,cell division
GO:0033206,67,GO:0051301,0.772,1.8950406981093242,1,meiotic cytokinesis,cell division
GO:0031398,12,GO:0051247,0.738,1.8950406981093242,2,positive regulation of protein ubiquitination,positive regulation of protein metabolic process
GO:0030718,58,GO:0019827,0.917,1.8950406981093242,2,germ-line stem cell population maintenance,stem cell population maintenance
GO:0010939,10,GO:0010941,0.794,1.8950406981093242,1,regulation of necrotic cell death,regulation of cell death
GO:0010720,17,GO:0050793,0.711,1.8950406981093242,0,positive regulation of cell development,regulation of developmental process
GO:0009949,13,GO:0022008,0.39,1.8950406981093242,17,polarity specification of anterior/posterior axis,neurogenesis
GO:0007147,2,GO:0010564,0.462,1.8950406981093242,1,female meiosis II,regulation of cell cycle process
GO:0007135,2,GO:0010564,0.575,1.8950406981093242,0,meiosis II,regulation of cell cycle process
GO:0007096,2,GO:0010564,0.72,1.8950406981093242,5,regulation of exit from mitosis,regulation of cell cycle process
GO:0007064,36,GO:0006996,0.506,1.8950406981093242,14,mitotic sister chromatid cohesion,organelle organization
GO:0007062,36,GO:0006996,0.559,1.8950406981093242,12,sister chromatid cohesion,organelle organization
GO:1905477,9,GO:0051050,0.621,1.8950406981093242,0,positive regulation of protein localization to membrane,positive regulation of transport
GO:1905475,9,GO:0051050,0.652,1.8950406981093242,3,regulation of protein localization to membrane,positive regulation of transport
GO:1904377,9,GO:0051050,0.631,1.8950406981093242,0,positive regulation of protein localization to cell periphery,positive regulation of transport
GO:1904375,9,GO:0051050,0.652,1.8950406981093242,0,regulation of protein localization to cell periphery,positive regulation of transport
GO:1903569,6,GO:0008104,0.514,1.8950406981093242,2,positive regulation of protein localization to ciliary membrane,protein localization
GO:1903567,6,GO:0008104,0.514,1.8950406981093242,0,regulation of protein localization to ciliary membrane,protein localization
GO:1903566,6,GO:0008104,0.53,1.8950406981093242,1,positive regulation of protein localization to cilium,protein localization
GO:1903564,6,GO:0008104,0.53,1.8950406981093242,0,regulation of protein localization to cilium,protein localization
GO:2001251,23,GO:0051128,0.691,1.8950406981093242,0,negative regulation of chromosome organization,regulation of cellular component organization
GO:2000816,54,GO:0007059,0.753,1.8950406981093242,0,negative regulation of mitotic sister chromatid separation,chromosome segregation
GO:2000242,7,GO:0022414,0.596,1.8950406981093242,0,negative regulation of reproductive process,reproductive process
GO:2000211,12,GO:0051247,0.319,1.8950406981093242,0,regulation of glutamate metabolic process,positive regulation of protein metabolic process
GO:2000147,56,GO:0016477,0.811,1.8950406981093242,2,positive regulation of cell motility,cell migration
GO:1905819,54,GO:0007059,0.755,1.8950406981093242,0,negative regulation of chromosome separation,chromosome segregation
GO:1905818,54,GO:0007059,0.809,1.8950406981093242,0,regulation of chromosome separation,chromosome segregation
GO:1902905,36,GO:0006996,0.403,1.8950406981093242,0,positive regulation of supramolecular fiber organization,organelle organization
GO:1902100,36,GO:0006996,0.515,1.8950406981093242,0,negative regulation of metaphase/anaphase transition of cell cycle,organelle organization
GO:1902099,36,GO:0006996,0.541,1.8950406981093242,0,regulation of metaphase/anaphase transition of cell cycle,organelle organization
GO:0120034,23,GO:0051128,0.607,1.8950406981093242,0,positive regulation of plasma membrane bounded cell projection assembly,regulation of cellular component organization
GO:0120032,23,GO:0051128,0.686,1.8950406981093242,0,regulation of plasma membrane bounded cell projection assembly,regulation of cellular component organization
GO:0099024,23,GO:0051128,0.392,1.8950406981093242,0,plasma membrane invagination,regulation of cellular component organization
GO:0071174,2,GO:0010564,0.789,1.8950406981093242,0,mitotic spindle checkpoint signaling,regulation of cell cycle process
GO:0071173,2,GO:0010564,0.792,1.8950406981093242,0,spindle assembly checkpoint signaling,regulation of cell cycle process
GO:0070830,23,GO:0051128,0.293,1.8950406981093242,2,bicellular tight junction assembly,regulation of cellular component organization
GO:0062012,53,GO:0044281,0.57,1.8950406981093242,0,regulation of small molecule metabolic process,small molecule metabolic process
GO:0061351,29,GO:0042127,0.848,1.8950406981093242,0,neural precursor cell proliferation,regulation of cell population proliferation
GO:0060632,49,GO:0007017,0.681,1.8950406981093242,0,regulation of microtubule-based movement,microtubule-based process
GO:0060491,23,GO:0051128,0.686,1.8950406981093242,0,regulation of cell projection assembly,regulation of cellular component organization
GO:0051988,2,GO:0010564,0.659,1.8950406981093242,0,regulation of attachment of spindle microtubules to kinetochore,regulation of cell cycle process
GO:0051985,54,GO:0007059,0.755,1.8950406981093242,0,negative regulation of chromosome segregation,chromosome segregation
GO:0051784,36,GO:0006996,0.523,1.8950406981093242,0,negative regulation of nuclear division,organelle organization
GO:0051782,67,GO:0051301,0.73,1.8950406981093242,13,negative regulation of cell division,cell division
GO:0051781,67,GO:0051301,0.73,1.8950406981093242,7,positive regulation of cell division,cell division
GO:0051495,23,GO:0051128,0.695,1.8950406981093242,0,positive regulation of cytoskeleton organization,regulation of cellular component organization
GO:0046716,48,GO:0065008,0.626,1.8950406981093242,23,muscle cell cellular homeostasis,regulation of biological quality
GO:0045841,54,GO:0007059,0.753,1.8950406981093242,0,negative regulation of mitotic metaphase/anaphase transition,chromosome segregation
GO:0045839,36,GO:0006996,0.513,1.8950406981093242,0,negative regulation of mitotic nuclear division,organelle organization
GO:0045785,78,GO:0045785,1,1.8950406981093242,0,positive regulation of cell adhesion,positive regulation of cell adhesion
GO:0045216,23,GO:0051128,0.353,1.8950406981093242,7,cell-cell junction organization,regulation of cellular component organization
GO:0043652,23,GO:0051128,0.385,1.8950406981093242,24,engulfment of apoptotic cell,regulation of cellular component organization
GO:0043297,23,GO:0051128,0.302,1.8950406981093242,0,apical junction assembly,regulation of cellular component organization
GO:0043277,25,GO:0046903,0.329,1.8950406981093242,9,apoptotic cell clearance,secretion
GO:0040028,45,GO:0009887,0.743,1.8950406981093242,39,regulation of vulval development,animal organ morphogenesis
GO:0040027,17,GO:0050793,0.703,1.8950406981093242,51,negative regulation of vulval development,regulation of developmental process
GO:0040025,45,GO:0009887,0.78,1.8950406981093242,76,vulval development,animal organ morphogenesis
GO:0040017,11,GO:0040011,0.796,1.8950406981093242,70,positive regulation of locomotion,locomotion
GO:0034330,23,GO:0051128,0.435,1.8950406981093242,0,cell junction organization,regulation of cellular component organization
GO:0034329,23,GO:0051128,0.408,1.8950406981093242,0,cell junction assembly,regulation of cellular component organization
GO:0033238,12,GO:0051247,0.319,1.8950406981093242,0,regulation of cellular amine metabolic process,positive regulation of protein metabolic process
GO:0033048,54,GO:0007059,0.753,1.8950406981093242,0,negative regulation of mitotic sister chromatid segregation,chromosome segregation
GO:0033047,36,GO:0006996,0.531,1.8950406981093242,0,regulation of mitotic sister chromatid segregation,organelle organization
GO:0033046,54,GO:0007059,0.753,1.8950406981093242,0,negative regulation of sister chromatid segregation,chromosome segregation
GO:0032273,47,GO:0044085,0.528,1.8950406981093242,1,positive regulation of protein polymerization,cellular component biogenesis
GO:0031577,2,GO:0010564,0.792,1.8950406981093242,0,spindle checkpoint signaling,regulation of cell cycle process
GO:0031346,23,GO:0051128,0.769,1.8950406981093242,0,positive regulation of cell projection organization,regulation of cellular component organization
GO:0031272,23,GO:0051128,0.559,1.8950406981093242,2,regulation of pseudopodium assembly,regulation of cellular component organization
GO:0031122,36,GO:0006996,0.523,1.8950406981093242,14,cytoplasmic microtubule organization,organelle organization
GO:0031113,49,GO:0007017,0.649,1.8950406981093242,2,regulation of microtubule polymerization,microtubule-based process
GO:0031112,49,GO:0007017,0.574,1.8950406981093242,0,positive regulation of microtubule polymerization or depolymerization,microtubule-based process
